solvent,SMILES,Property_0,Value_0,Property_1,Value_1,Property_2,Value_2,Property_3,Value_3,Property_4,Value_4,Property_5,Value_5,Property_6,Value_6,Property_7,Value_7,Property_8,Value_8,Property_9,Value_9,Property_10,Value_10,Property_11,Value_11
halohydrocarbon,ClC(Cl)C(Cl)Cl,alpha,-0.5557874682470157,SdP,0.8299078550369952,SA,-0.5803176151277224,beta,-1.478771486670449,fn,0.8537078331611703,pi_star,1.3650224208746071,n,0.9437920070316257,delta,-0.10838750418640267,SP,1.3707820165748261,ET30,-0.33098904132106016,SB,-1.3254396011329257,N_mol_cm3,-0.049748271399523196
monohydric_alcohol,CCCCCCCCO,SA,0.7976660791242318,ET30,0.8785524304635859,n,-0.11145871372304868,SB,1.6722549692218889,N_mol_cm3,-0.6878533782175913,alpha,1.2062897661952956,pi_star,-0.7187260909911197,fn,-0.03666622486208937,beta,1.2695380449618197,SdP,-0.164993820644346,SP,-0.15767995417145564,delta,0.03555795591885916
ketone,CC(=O)C(Cl)(Cl)Cl,SA,,N_mol_cm3,-0.17574354726805877,alpha,,SdP,,beta,,n,0.011924447472883407,delta,,SP,,ET30,0.5726913686329854,SB,,pi_star,,fn,0.06968697894741263
polyhydric_alcohol,C[C@H](O)CO,delta,,SB,0.5969230317325788,pi_star,,SA,1.6087869158745458,n,-0.05626098371434506,alpha,,SdP,1.1124834788991511,fn,0.010898775836632263,SP,0.05074667820303751,N_mol_cm3,0.795639386040975,ET30,1.7127189627288588,beta,
amine,CCCCN,SA,-0.5803176151277224,SdP,-0.6300662015841446,N_mol_cm3,0.07421482260016546,SP,-0.4240028733166413,fn,-0.4032908369893133,delta,-0.49909661018639917,SB,1.741737955951967,pi_star,-1.0597031202055116,beta,0.9641703192249006,ET30,-0.5812390010006416,alpha,-0.5557874682470157,n,-0.5319355393776044
monohydric_alcohol,OC1CCCCCC1,pi_star,,SA,0.26306370944788837,n,,N_mol_cm3,-0.2732882769727315,SB,1.6325504053761297,delta,,beta,,SdP,0.10580781889022027,alpha,,SP,0.5023377150144394,ET30,,fn,
nitrile,CCC#N,fn,-0.9398667999276996,alpha,-0.5557874682470157,SdP,1.1124834788991511,N_mol_cm3,0.8952162976144953,delta,0.2206306903399107,beta,-0.15551134181046788,SA,-0.442058381590737,ET30,0.25292753126463124,pi_star,0.45575034296956257,SB,-0.17400724960591096,SP,-0.6787465351076872,n,-1.1342401815314254
amine,C1COCCN1,SB,,delta,,N_mol_cm3,0.3505915567634052,fn,0.3107186117016075,pi_star,-0.7566124275704966,SA,,ET30,-0.10854463271698721,beta,0.8963108246166964,alpha,0.10785200965982876,SP,,n,0.2944069481056711,SdP,
ketone,CC(C)=O,ET30,0.05828867373606777,fn,-1.0427461553715633,SA,-0.5803176151277224,N_mol_cm3,0.7814141129590434,SdP,1.1684099044552028,SB,0.1899512523135477,pi_star,0.45575034296956257,alpha,-0.37271450882443796,n,-1.2478825668434692,delta,-0.2112056899758755,beta,-0.019792352594059627,SP,-0.8755939101280419
carboxylic_acid,CCCCCCC(=O)O,SA,1.4705276823375608,n,-0.30627423140083504,alpha,2.190306923091651,fn,-0.2055486992530555,SdP,-0.8007889743341972,SP,-0.26189327035870225,SB,-0.29642965479700156,N_mol_cm3,-0.5456006473982767,delta,0.36457615044517255,beta,0.048067142014144595,pi_star,-0.3398627251973513,ET30,1.8378439425686495
ketone,CC(=O)C(Cl)(Cl)Cl,N_mol_cm3,-0.17574354726805877,n,0.011924447472883407,SdP,,fn,0.06968697894741263,SB,,ET30,0.5726913686329854,beta,,SP,,delta,,pi_star,,SA,,alpha,
amine,Nc1ccccc1,ET30,0.3502469600289125,fn,2.0425656315241603,delta,0.6935943449714859,SP,2.2855433475517684,SA,0.02802301243501327,alpha,0.03919964987636215,n,2.437377642561321,N_mol_cm3,0.24288591771449541,SdP,1.312641212468178,pi_star,0.5315230161283163,beta,0.21771587853465496,SB,-0.5081873286410502
ester,CC1COC(=O)O1,beta,-0.12158159450636577,ET30,0.5865941441707402,n,-0.2413357255082396,pi_star,0.9103863819220849,fn,-0.14916546808771705,alpha,-0.5557874682470157,SB,-0.2534163772974291,SP,0.22443553851511513,delta,1.331067096866217,N_mol_cm3,0.42578228591075695,SA,-0.0918016566303741,SdP,1.2714322673216136
monohydric_alcohol,OCCc1ccccc1,alpha,0.9087962071336066,beta,0.5909430988797778,N_mol_cm3,-0.2854813681858158,SP,1.4170990459913801,SdP,0.8328513511188926,SB,0.3487695076965844,n,1.5558374250693383,pi_star,1.0998180648189693,fn,1.3510025876573548,delta,0.6524670706556962,ET30,1.0731912879921495,SA,1.1525314452024942
nitrile,CCCCC#N,SP,-0.3545273291918103,SA,-0.5803176151277224,n,,SdP,1.00946111603274,SB,-0.03173256249194079,N_mol_cm3,-0.025362088973354915,beta,,alpha,,delta,,fn,,pi_star,,ET30,
other,S=C=S,alpha,-0.5557874682470157,ET30,-1.2485722268128605,delta,-0.06726022987061367,N_mol_cm3,1.3809077642690117,SdP,-1.5013410418257924,SP,3.1655669064662937,pi_star,0.07688697717579411,beta,-1.2412632555417344,n,3.1029973279604226,SB,-1.037581513251172,fn,2.5457392063314215,SA,-0.5803176151277224
alkane,CCCCCCCCC,SdP,-1.5013410418257924,N_mol_cm3,-0.8422992002499898,fn,-0.376034488274315,delta,-1.0543148134495526,SA,-0.5803176151277224,ET30,-1.498822186492442,beta,,n,-0.5010897490786214,SB,-1.2063259095956484,SP,-0.7713805939407953,pi_star,,alpha,
misc_N_compound,CC[N+](=O)[O-],n,-0.7121398932295584,SP,-0.2387347556504252,SB,-0.6074487382554481,fn,-0.5622862044934663,beta,,SdP,1.1536924240457156,N_mol_cm3,0.8606692058440903,ET30,0.25292753126463124,pi_star,,SA,-0.5803176151277224,alpha,,delta,0.5290852477083292
amine,CCCCNCCCC,alpha,,beta,,SP,-0.4008443586083643,SA,-0.5803176151277224,ET30,,N_mol_cm3,-0.7874302897911115,delta,,pi_star,,SdP,-0.8861503607092236,n,,fn,,SB,1.8972474976811904
carboxylic_acid,CCCC(=O)O,delta,0.8992307165504315,SA,2.051216463192899,fn,-0.4762416526676891,pi_star,-0.11254470572108993,SdP,-0.5211568465539385,SB,0.15355540212160199,SP,-0.5976917336287176,N_mol_cm3,0.23272500837025872,alpha,1.9614657238134292,ET30,1.754427289342122,n,-0.6147321343906652,beta,0.048067142014144595
amine,CCCCN,SB,1.741737955951967,n,-0.5319355393776044,SA,-0.5803176151277224,delta,-0.49909661018639917,beta,0.9641703192249006,SP,-0.4240028733166413,N_mol_cm3,0.07421482260016546,SdP,-0.6300662015841446,alpha,-0.5557874682470157,pi_star,-1.0597031202055116,ET30,-0.5812390010006416,fn,-0.4032908369893133
monohydric_alcohol,CO,delta,1.7629034771820031,SP,-1.3735019763559977,ET30,1.8934550447196676,SB,0.4215612080804762,n,-1.734921361037935,pi_star,0.03900064059641722,alpha,1.6868562846795623,SA,2.2079102612014823,N_mol_cm3,3.029007259904214,SdP,1.1595794162095105,beta,0.7605918354002883,fn,-1.4890020608033896
alkane,CCCCCCCCCCC,SdP,-1.5013410418257924,ET30,,n,,fn,,delta,,SA,-0.5803176151277224,N_mol_cm3,-1.0211312047085568,pi_star,,alpha,,beta,,SB,-1.1169906409426902,SP,-0.5629539615663022
monohydric_alcohol,CCC(C)O,N_mol_cm3,0.23882155397680088,beta,1.2356082976577174,SB,1.5564499913384247,SA,0.43819207192806986,alpha,1.0232168067727176,ET30,0.7395246750860405,n,-0.6179790596852947,fn,-0.47918106282322803,pi_star,-0.7187260909911197,SdP,0.5767671919938134,delta,0.3851397876030674,SP,-0.8176976233573493
alkane,C1CCCCC1,fn,-0.07888684345983016,pi_star,-2.234179554166194,beta,-1.478771486670449,SdP,-1.5013410418257924,delta,-0.8075511675548177,SP,-0.5050576747956096,N_mol_cm3,-0.09852063625185939,ET30,-1.5127249620301968,alpha,-0.5557874682470157,n,-0.16016259314249706,SB,-1.1401516365193831,SA,-0.5803176151277224
halohydrocarbon,Clc1ccccc1Cl,SdP,0.4884623095368899,SA,-0.4282324582370385,delta,-0.04669659271271882,fn,1.6000507935630202,SP,1.6486841930741505,pi_star,0.7967273721839546,beta,-1.3769822447581428,N_mol_cm3,-0.15745391044843263,alpha,-0.5557874682470157,ET30,-0.5256278988496237,SB,-0.9052329670986415,n,1.869165716001109
ester,CCCOC=O,fn,,SA,-0.5803176151277224,alpha,,delta,,SP,-0.6903257924618258,N_mol_cm3,0.11689064184595985,SB,0.43479606269572924,ET30,,n,,pi_star,,beta,,SdP,0.3618919780152991
ether,COCCOC,SdP,0.3383440093601194,n,-0.9556592903267895,N_mol_cm3,-0.02129772523566003,pi_star,-0.2262037154592206,SP,-0.5397954468580252,delta,-0.5402238845021882,ET30,-0.49782234777411416,beta,-0.08765184720226385,fn,-0.7795353368983011,SA,-0.5803176151277224,alpha,-0.5557874682470157,SB,0.7226541505774828
alkane,C1CCCCCC1,SA,-0.5803176151277224,pi_star,,SB,-1.2162520505570882,alpha,,fn,,SP,-0.27347252771284075,N_mol_cm3,-0.3058031868742892,ET30,,n,,SdP,-1.5013410418257924,beta,,delta,
halohydrocarbon,Brc1cccc2ccccc12,ET30,,SP,2.7487136417173073,SB,-0.7133275751774725,n,,delta,,fn,,pi_star,,SA,-0.5803176151277224,alpha,,N_mol_cm3,-0.5293431924474978,SdP,0.4678578369636077,beta,
ketone,CC(C)C(=O)C(C)C,SA,,n,-0.5984975079175145,N_mol_cm3,-0.541536283660582,SdP,,alpha,,ET30,-0.4283084700853414,fn,-0.46181182099504364,delta,,pi_star,,beta,,SP,,SB,
amine,CN(C)c1ccccc1,SB,,ET30,-0.7341695319159419,delta,,pi_star,0.5315230161283163,SP,,SA,,alpha,-0.5557874682470157,n,1.987678489255097,SdP,,N_mol_cm3,-0.3728651885462519,beta,-0.019792352594059627,fn,1.69331026122512
monohydric_alcohol,CCCC(C)O,fn,-0.37175898259353124,n,-0.49621936113667725,pi_star,,ET30,0.6561080218595129,beta,,SP,-0.6903257924618258,alpha,,N_mol_cm3,-0.11477809120263824,delta,,SdP,0.45608385263601786,SA,0.3598451729237781,SB,1.649093973645196
monohydric_alcohol,C=CCO,N_mol_cm3,0.9907288454503208,delta,0.6935943449714859,SA,1.3322684488005754,ET30,1.4068579008982582,SdP,0.9682521708861754,n,-0.3874473637665812,SP,-0.25031401300456374,pi_star,-0.2640900520385975,SB,0.5539097542330064,beta,1.5749057706987382,alpha,1.366478605690051,fn,-0.2763617620910394
halohydrocarbon,ClC(Cl)Cl,SA,-0.3637114825864453,SdP,0.30596555245924734,ET30,-0.3726973679343234,N_mol_cm3,0.5375522886973613,beta,-1.1394740136294281,n,0.13206068337418247,SP,0.65286806061824,delta,-0.3757147872390322,alpha,-0.09810506969057119,pi_star,-0.03677203256233657,fn,0.17256633439127567,SB,-1.1467690638270096
nitrile,CCCC#N,SP,-0.43558213067077983,N_mol_cm3,0.3404306474191682,beta,-0.12158159450636577,SB,-0.11114169018345894,delta,-0.04669659271271882,alpha,-0.5557874682470157,pi_star,0.45575034296956257,n,-0.8582515314878963,SA,-0.5803176151277224,SdP,1.041839572933612,fn,-0.6924219086523283,ET30,0.09999700034933101
aromatic,CC(C)(C)c1ccccc1,n,0.9113227540853279,SdP,-0.9656247549204549,SA,-0.5803176151277224,pi_star,,N_mol_cm3,-0.6654993776602705,delta,,SP,0.3518073694106387,fn,0.8269859226562706,alpha,,SB,-0.8158976984456835,beta,,ET30,
monohydric_alcohol,CC(C)(C)O,alpha,0.4053455687215177,delta,0.1795034160241217,n,-0.7933130255953009,ET30,0.211219204651367,SdP,0.6532980901231474,SA,0.08793534696770686,beta,1.6766950126110445,SP,-1.0955997998566736,N_mol_cm3,0.18395264351792218,SB,1.688798537490955,fn,-0.6344353628566958,pi_star,-0.680839754411743
alkane,CCCCCCCCC,SP,-0.7713805939407953,delta,-1.0543148134495526,ET30,-1.498822186492442,SB,-1.2063259095956484,n,-0.5010897490786214,N_mol_cm3,-0.8422992002499898,SA,-0.5803176151277224,pi_star,,fn,-0.376034488274315,alpha,,SdP,-1.5013410418257924,beta,
amine,CCNCC,alpha,,N_mol_cm3,-0.009104634022576066,delta,,beta,,SP,,SB,,SA,,pi_star,,SdP,,ET30,-0.8871000628312421,fn,,n,
other,S=C=S,N_mol_cm3,1.3809077642690117,ET30,-1.2485722268128605,fn,2.5457392063314215,n,3.1029973279604226,alpha,-0.5557874682470157,SdP,-1.5013410418257924,delta,-0.06726022987061367,pi_star,0.07688697717579411,SA,-0.5803176151277224,beta,-1.2412632555417344,SP,3.1655669064662937,SB,-1.037581513251172
ester,O=C1CCCO1,N_mol_cm3,0.6859015651232179,fn,0.06140318669089284,SdP,1.280262755567306,SP,0.5602340017851318,pi_star,1.0619317282395924,beta,0.18378613123055285,SA,-0.3176250714074502,SB,-0.061510985376259986,alpha,-0.5557874682470157,n,0.0021836715889915668,delta,1.0431761766556933,ET30,0.3502469600289125
monohydric_alcohol,CCCC(C)O,SB,1.649093973645196,beta,,n,-0.49621936113667725,delta,,SdP,0.45608385263601786,fn,-0.37175898259353124,pi_star,,SA,0.3598451729237781,alpha,,SP,-0.6903257924618258,N_mol_cm3,-0.11477809120263824,ET30,0.6561080218595129
ketone,CC(C)CC(=O)CC(C)C,SA,,ET30,-0.5256278988496237,alpha,,SdP,,n,-0.3874473637665812,SB,,SP,,beta,,delta,,fn,-0.2763617620910394,pi_star,,N_mol_cm3,-0.8260417452992111
amine,CCCCNCCCC,n,,pi_star,,delta,,SP,-0.4008443586083643,alpha,,SdP,-0.8861503607092236,SA,-0.5803176151277224,fn,,beta,,N_mol_cm3,-0.7874302897911115,SB,1.8972474976811904,ET30,
ether,COCCOC,SA,-0.5803176151277224,N_mol_cm3,-0.02129772523566003,delta,-0.5402238845021882,beta,-0.08765184720226385,alpha,-0.5557874682470157,SdP,0.3383440093601194,n,-0.9556592903267895,ET30,-0.49782234777411416,fn,-0.7795353368983011,pi_star,-0.2262037154592206,SP,-0.5397954468580252,SB,0.7226541505774828
ether,COCCOC,ET30,-0.49782234777411416,N_mol_cm3,-0.02129772523566003,fn,-0.7795353368983011,SB,0.7226541505774828,SP,-0.5397954468580252,n,-0.9556592903267895,delta,-0.5402238845021882,beta,-0.08765184720226385,SA,-0.5803176151277224,alpha,-0.5557874682470157,SdP,0.3383440093601194,pi_star,-0.2262037154592206
alkane,CC(C)CC(C)(C)C,beta,,ET30,,delta,,pi_star,,alpha,,SP,-1.2577094028146127,N_mol_cm3,-0.7549153798895538,n,,fn,,SB,-1.2361043324799676,SA,-0.5803176151277224,SdP,-1.5013410418257924
ether,CC12CCC(CC1)C(C)(C)O2,SA,-0.5803176151277224,beta,0.5909430988797778,pi_star,,N_mol_cm3,-0.7630441073649432,ET30,,delta,,SB,1.056834229612622,SP,0.10864296497373005,SdP,-0.4917218857349639,n,0.3690862298821548,alpha,-0.5557874682470157,fn,0.37404953959822096
ether,COC(C)(C)C,SP,-1.2113923733980587,pi_star,,n,-1.1277463309421665,SA,-0.5803176151277224,SdP,-0.2591856952650648,fn,-0.9342551987216711,SB,0.49435290846436764,beta,,alpha,,N_mol_cm3,-0.2773526407104264,ET30,-0.9844194915955233,delta,-1.136569362081131
monohydric_alcohol,OC1CCCCCCC1,N_mol_cm3,-0.4439915539559091,SdP,0.07931635415314313,beta,,ET30,,SA,0.05106621802451085,fn,,SP,0.583392516493409,pi_star,,delta,,alpha,,SB,1.6590201146066357,n,
carboxylic_acid,CC(C)C(=O)O,delta,,beta,,SA,1.7931325605905264,alpha,,pi_star,,n,,SdP,-0.6124052250927599,ET30,,SB,-0.4519391965262248,fn,,N_mol_cm3,0.20833882594409045,SP,-0.7829598512949338
halohydrocarbon,Clc1ccccc1,SP,1.231830928325164,ET30,-0.6924612053026786,N_mol_cm3,0.021378094010134366,SB,-0.7795018482537377,alpha,-0.5557874682470157,n,1.4308308012260915,delta,-0.27289660144955935,beta,-1.2412632555417344,fn,1.2505282041589323,SA,-0.5803176151277224,SdP,0.07931635415314313,pi_star,0.45575034296956257
amine,C1CCNC1,ET30,-0.3726973679343234,pi_star,-0.7566124275704966,delta,,SA,,beta,0.8963108246166964,n,0.11582605690103541,SP,,N_mol_cm3,0.4745546507630935,SdP,,alpha,-0.18964154940186012,fn,0.15867094092872874,SB,
ketone,CCCCC(C)=O,fn,-0.43321937675480054,ET30,-0.23366961255677793,delta,,SP,,alpha,-0.5100192283913713,SA,,n,-0.5660282549712169,N_mol_cm3,-0.3383180967758469,SB,,SdP,,pi_star,0.22843232349330167,beta,0.14985638392645073
amide,CN(C)C=O,SB,0.6465537365397778,delta,0.673030707813591,pi_star,1.0998180648189693,SA,-0.4374497404728375,ET30,0.19731642911361325,beta,0.8623810773125943,N_mol_cm3,0.6594832008282023,SdP,1.3744546301880247,alpha,-0.5557874682470157,fn,-0.008608218831943288,n,-0.07898946077675095,SP,0.37496588411891574
ether,COc1ccccc1OC,SdP,0.2824175838040676,pi_star,,delta,,N_mol_cm3,-0.39318700723472527,alpha,,SB,-0.25672509095124235,SA,-0.5803176151277224,ET30,-0.47001679669860563,n,1.5769424394844296,fn,1.3678373912754422,beta,,SP,1.4402575606996573
monohydric_alcohol,OC1CCCCCC1,pi_star,,ET30,,n,,SdP,0.10580781889022027,beta,,alpha,,SP,0.5023377150144394,delta,,fn,,SB,1.6325504053761297,N_mol_cm3,-0.2732882769727315,SA,0.26306370944788837
polyhydric_alcohol,OCCCCO,ET30,1.6293023095023313,SdP,1.041839572933612,n,0.16452993632048019,fn,0.20035712131637248,SB,0.5969230317325788,beta,,N_mol_cm3,0.3180766468618475,SA,1.373746218861671,alpha,,SP,0.42128291353546976,pi_star,,delta,
halohydrocarbon,Brc1ccccc1,N_mol_cm3,-0.041619543924133764,SdP,-0.03842348912275533,fn,1.6895691937544348,n,1.9828081013131529,pi_star,0.7588410356045777,SB,-0.746414711715605,delta,-0.14951477850219166,ET30,-0.7202667563781872,SP,1.7181597371989814,beta,-1.2751930028458365,alpha,-0.5557874682470157,SA,-0.5803176151277224
halohydrocarbon,Fc1c(F)c(F)c(F)c(F)c1F,delta,-0.7664238932390287,pi_star,-0.9839304470467578,SdP,-0.7595800291876327,SP,-1.19981311604392,n,-0.9556592903267895,SA,-0.5803176151277224,alpha,-0.5557874682470157,N_mol_cm3,-0.22248373025154805,SB,-0.9879508084439731,beta,-1.4109119920622448,fn,-0.7795353368983011,ET30,-1.053933369284296
aromatic,Cc1cccc(C)c1,alpha,-0.5557874682470157,SA,-0.5803176151277224,ET30,-1.1790583491240878,beta,-1.071614519021224,pi_star,-0.4535217349354819,SdP,-0.8979243450368134,fn,0.8964628899690097,SB,-0.8456761213300028,SP,0.5139169723685778,N_mol_cm3,-0.33628591490699966,delta,-0.5607875216600829,n,0.9957428117457034
misc_N_compound,CN1CCCC1=O,delta,0.4262670619188564,beta,1.133819055745411,ET30,0.05828867373606777,SdP,1.3214717007138705,pi_star,1.2513634111364769,SA,-0.46971022829813414,N_mol_cm3,0.1290837330590438,alpha,-0.5557874682470157,n,0.5541609716760529,fn,0.5298382778417865,SP,0.9886665238882567,SB,0.6465537365397778
misc_N_compound,Cn1ccnc1,SB,0.7954458509613747,N_mol_cm3,0.5802281079431557,pi_star,,n,,alpha,,delta,,SdP,1.3214717007138705,SA,-0.26232137799265604,SP,1.2434101856793025,beta,,fn,,ET30,
alkane,C1CCC2CCCCC2C1,fn,,pi_star,,ET30,,n,,SdP,-1.5013410418257924,SB,-1.1963997686342085,SP,0.20127702380683812,SA,-0.5803176151277224,alpha,,delta,,beta,,N_mol_cm3,-0.7041108331683702
monohydric_alcohol,CC(C)CO,SP,-0.8061183660032109,SdP,0.5120102781920696,SB,1.3579271721096287,alpha,1.25205800605094,delta,0.4468306990767505,fn,-0.512049012744255,n,-0.6553187005735365,pi_star,-0.7187260909911197,N_mol_cm3,0.21037100781293772,ET30,0.9480663081523587,SA,0.852969772539026,beta,1.3713272868741255
amine,C1CCNCC1,N_mol_cm3,0.07015045886247057,alpha,-0.5557874682470157,fn,0.2970904373441084,SA,-0.5803176151277224,delta,-0.31402387576534835,SB,1.7053421057600215,SP,0.3170695973482232,pi_star,-1.0975894567848885,n,0.27817232163252403,ET30,-0.8731972872934873,SdP,-0.4269649719332199,beta,2.0499222329561677
aromatic,Cc1ccccc1C,n,1.057434392343666,SB,-0.8622196895990691,beta,,alpha,,ET30,,delta,-0.478532973028505,SdP,-0.7183710840410683,fn,0.9472345199283195,SP,0.745502119451348,N_mol_cm3,-0.2976744593988998,SA,-0.5803176151277224,pi_star,
carboxylic_acid,CCCC(=O)O,SB,0.15355540212160199,SP,-0.5976917336287176,fn,-0.4762416526676891,N_mol_cm3,0.23272500837025872,SdP,-0.5211568465539385,SA,2.051216463192899,n,-0.6147321343906652,beta,0.048067142014144595,alpha,1.9614657238134292,ET30,1.754427289342122,pi_star,-0.11254470572108993,delta,0.8992307165504315
monohydric_alcohol,CCCCCCC(C)O,delta,,SB,1.804603515374419,SP,-0.3545273291918103,alpha,,beta,,pi_star,,n,,ET30,,SA,-0.17475719675256535,SdP,-0.04136698520465279,N_mol_cm3,-0.7020786512995227,fn,
ester,CCCCOC(C)=O,n,-0.678047177635946,SA,-0.5803176151277224,SP,-0.6092709909828562,beta,0.048067142014144595,SdP,0.0734293619893482,fn,-0.5320904456229298,pi_star,-0.4914080715148586,ET30,-0.4561140211608509,SB,0.3553869350042109,delta,-0.6224784331337668,N_mol_cm3,-0.4419593720870618,alpha,-0.5557874682470157
amine,CN1CCCCC1,ET30,,beta,,delta,,pi_star,,SB,1.3843968813401348,SdP,-1.1598954963256871,SP,-0.2155762409421482,N_mol_cm3,-0.30173882313659467,n,,SA,-0.5803176151277224,alpha,,fn,
alkane,CC1CCCCC1,delta,,N_mol_cm3,-0.38912264349703074,SA,-0.5803176151277224,alpha,,SB,-1.153386491134636,pi_star,,ET30,,SdP,-1.5013410418257924,fn,,SP,-0.5976917336287176,n,,beta,
ether,CC12CCC(CC1)C(C)(C)O2,N_mol_cm3,-0.7630441073649432,SA,-0.5803176151277224,n,0.3690862298821548,beta,0.5909430988797778,alpha,-0.5557874682470157,fn,0.37404953959822096,SdP,-0.4917218857349639,ET30,,delta,,SB,1.056834229612622,pi_star,,SP,0.10864296497373005
monohydric_alcohol,CCCCCCCCCCCO,SP,0.016008906140621983,N_mol_cm3,-1.0028415678889309,SB,1.6259329780685032,ET30,0.8090385527748132,SdP,-0.49466538181686137,n,0.06712217748158703,alpha,,delta,,SA,0.6041031521724524,pi_star,,beta,,fn,0.116984760541085
ester,CCOC(C)=O,N_mol_cm3,0.09250445941979157,SA,-0.5803176151277224,n,-1.036832422692532,pi_star,-0.1504310423004668,beta,0.048067142014144595,SdP,0.27358709555837524,fn,-0.8522189334716284,delta,-0.478532973028505,alpha,-0.5557874682470157,SB,0.41163506711903636,SP,-0.8176976233573493,ET30,-0.5117251233118689
ester,COC=O,pi_star,0.114773313755171,alpha,-0.5557874682470157,n,-1.4914019639407003,ET30,0.01658034712280353,fn,-1.2648052316672806,SP,,SdP,,SA,,delta,,N_mol_cm3,1.2996204895151182,SB,,beta,-0.2233708364186721
monohydric_alcohol,OCC(F)(F)F,pi_star,0.5315230161283163,ET30,2.5051771683808672,SdP,1.2125623456836647,SA,3.5351989031565423,N_mol_cm3,0.8403473871556166,SB,-1.0276553722897324,SP,-2.1261537043749996,n,-2.2057255287592503,delta,0.6524670706556962,fn,-1.9288447077140394,alpha,2.8997146408541403,beta,-1.478771486670449
carboxylic_acid,CCC(C)C(=O)O,delta,,alpha,,n,,SA,1.4428758356301636,SP,-0.4703199027331941,SB,-0.554509319794436,N_mol_cm3,-0.11274590933379097,SdP,-0.7330885644505556,pi_star,,beta,,fn,,ET30,
monohydric_alcohol,OCc1ccccc1,beta,0.2855753731428592,ET30,1.1983162678319401,SB,0.1436292611601622,fn,1.458424667887051,delta,0.6319034334978021,SA,1.3046166020931782,SP,1.5560501342410424,N_mol_cm3,-0.027394270842202185,n,1.6905848247964734,SdP,0.8181338707094052,pi_star,1.4786814306127378,alpha,0.8172597274223177
ester,CC1COC(=O)O1,n,-0.2413357255082396,pi_star,0.9103863819220849,SP,0.22443553851511513,fn,-0.14916546808771705,N_mol_cm3,0.42578228591075695,ET30,0.5865941441707402,delta,1.331067096866217,beta,-0.12158159450636577,SdP,1.2714322673216136,SB,-0.2534163772974291,alpha,-0.5557874682470157,SA,-0.0918016566303741
aromatic,CCCCc1ccccc1,SB,-0.8886893988295752,alpha,,N_mol_cm3,-0.6797246507422019,beta,,pi_star,,SP,0.4444414282437468,n,0.8626188746658832,fn,0.7866358377938717,ET30,,SdP,-0.9832857314118396,delta,,SA,-0.5803176151277224
halohydrocarbon,Clc1ccccc1Cl,ET30,-0.5256278988496237,delta,-0.04669659271271882,SdP,0.4884623095368899,SA,-0.4282324582370385,SP,1.6486841930741505,fn,1.6000507935630202,SB,-0.9052329670986415,N_mol_cm3,-0.15745391044843263,alpha,-0.5557874682470157,pi_star,0.7967273721839546,n,1.869165716001109,beta,-1.3769822447581428
ester,C=C(C)C(=O)OC,SB,,SA,,beta,,SP,,pi_star,,ET30,-0.5395306743873785,fn,-0.24803653695584557,N_mol_cm3,-0.07413445382569112,SdP,,n,-0.3549781108202834,alpha,,delta,
monohydric_alcohol,CCCCC(C)O,SA,0.0648921413782094,ET30,,delta,,SdP,0.26770010339458034,fn,,pi_star,,n,,alpha,,N_mol_cm3,-0.3708330066774046,SB,1.8145296563358588,SP,-0.5050576747956096,beta,
ketone,O=C1CCCC1,SB,,SP,,SdP,,pi_star,0.645182025866447,SA,,ET30,-0.33098904132106016,alpha,-0.5557874682470157,N_mol_cm3,0.31198010125530534,delta,,n,0.011924447472883407,beta,0.2855753731428592,fn,0.06968697894741263
carboxylic_acid,CCC(C)C(=O)O,SA,1.4428758356301636,fn,,SB,-0.554509319794436,n,,SdP,-0.7330885644505556,SP,-0.4703199027331941,pi_star,,alpha,,beta,,N_mol_cm3,-0.11274590933379097,ET30,,delta,
ester,COC(=O)OC,SdP,0.061655377661758354,fn,-0.9107399174773587,pi_star,,beta,-0.019792352594059627,alpha,-0.5557874682470157,delta,-0.25233296429166446,ET30,-0.49782234777411416,n,-1.1017709285851276,SP,-0.8524353954197649,N_mol_cm3,0.4318788315172991,SB,0.050985278853390804,SA,-0.2853645835821536
carboxylic_acid,CCC(C)C(=O)O,SP,-0.4703199027331941,fn,,pi_star,,N_mol_cm3,-0.11274590933379097,delta,,SdP,-0.7330885644505556,n,,SB,-0.554509319794436,beta,,ET30,,SA,1.4428758356301636,alpha,
polyhydric_alcohol,OCCCCO,N_mol_cm3,0.3180766468618475,SA,1.373746218861671,fn,0.20035712131637248,beta,,n,0.16452993632048019,pi_star,,SB,0.5969230317325788,alpha,,ET30,1.6293023095023313,SdP,1.041839572933612,SP,0.42128291353546976,delta,
amide,CN(C)C=O,delta,0.673030707813591,n,-0.07898946077675095,SP,0.37496588411891574,N_mol_cm3,0.6594832008282023,fn,-0.008608218831943288,SB,0.6465537365397778,pi_star,1.0998180648189693,beta,0.8623810773125943,SdP,1.3744546301880247,ET30,0.19731642911361325,alpha,-0.5557874682470157,SA,-0.4374497404728375
alkane,CCCCCCC,delta,-1.136569362081131,SP,-1.060862027794258,SdP,-1.5013410418257924,beta,-1.478771486670449,fn,-0.6344353628566958,SA,-0.5803176151277224,alpha,-0.5557874682470157,n,-0.7933130255953009,N_mol_cm3,-0.6025017397260025,pi_star,-2.5372702468012087,SB,-1.1070644999812504,ET30,-1.4849194109546873
